Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2uZWffKoemZDI0gHcBEcDc,"On & On","On & On","Cartoon;Jéja;Daniel Levi",2015-07-09,207068,53,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.457,0.694,11,-4.741,1,0.039,0.296,0,0.123,0.425,174.119,4
spotify:track:5fOjFkFA0k5MTOo1LmnVTO,"Heroes Tonight","Heroes Tonight","Janji;Johnning",2015-06-09,208139,46,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.537,0.786,8,-4.331,1,0.0317,0.075,0,0.253,0.178,127.994,3
spotify:track:5KcKUpTEHMfcoAps9d5BvY,"Invincible","Invincible","Deaf Kev",2015-05-14,279600,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.56,0.97,5,-2.858,0,0.051,0.000154,0.718,0.0763,0.269,100.09,4
spotify:track:1X7eCHIaD83s2r5i95ZXUC,"My Heart","My Heart","Different Heaven;EH!DE",2014-11-13,266900,37,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep,riddim,deathstep","NCS",0.516,0.786,10,-5.264,1,0.0412,0.000276,0.00369,0.305,0.164,174.035,4
spotify:track:11uvudmvZBzG2ztQsOB5sF,"Mortals","Mortals","Warriyo",2016-12-15,228340,46,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.319,0.657,2,-6.124,1,0.0477,0.0242,0.0758,0.157,0.0814,90.009,4
spotify:track:7ucAyhKPjKsLrP14q4mcyo,"Blank","Blank","Disfigure",2013-05-01,208901,38,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.618,0.643,11,-5.194,0,0.0329,0.00154,0.00000138,0.158,0.453,140.017,4
spotify:track:61k7xAKMsuvTf2j2YnieSi,"Sky High","Sky High","Elektronomia",2016-12-28,236254,40,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.592,0.956,0,-2.068,0,0.044,0.105,0.00289,0.344,0.193,128.084,4
spotify:track:2wmQfaHp4zbqQkbf5nu5SF,"Why We Lose","Why We Lose","Cartoon;Jéja;Coleman Trapp",2015-06-11,197485,42,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.424,0.919,4,-3.175,0,0.0428,0.00119,0.00994,0.329,0.102,174.982,4
spotify:track:2RQWB4Asy1rjZL4IUcJ7kn,"Symbolism","Symbolism","Electro-Light",2014-11-27,293300,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.555,0.782,4,-7.967,1,0.0469,0.171,0.806,0.0703,0.419,169.966,4
spotify:track:4y1nvncvBhdoelqPMyXxis,"Fearless Pt. II","Fearless Pt. II","Lost Sky;Chris Linton",2017-12-23,194181,45,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.731,0.928,6,-4.28,1,0.0514,0.285,0.00121,0.119,0.326,109.997,4
spotify:track:7jW2dcStZndF9lWRrPUvzV,"Shine","Shine","Spektrem",2013-05-05,315585,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.612,0.805,5,-6.375,0,0.0734,0.0107,0.00618,0.24,0.272,128.02,4
spotify:track:1QQ1Dx8dcLgWvUaY5fk84y,"Invisible","Invisible","Zeus X Crona;Julius Dreisig",2018-10-26,201015,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.682,0.836,2,-3.259,1,0.354,0.141,0.0383,0.0891,0.224,82.53,4
spotify:track:4tF4f9GwL52a4VruWF5Brp,"Superhero","Superhero","Unknown Brain;Chris Linton",2016-11-26,179224,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.667,0.937,8,-4.053,0,0.0709,0.0271,0.0000127,0.318,0.22,75.015,4
spotify:track:0dkV8DuMfWAVhfi3iMnIX3,"Feel Good","Feel Good","Syn Cole",2016-02-27,181935,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"tropical house,edm","NCS",0.628,0.883,0,-3.466,0,0.0313,0.168,0.696,0.0693,0.331,123.973,4
spotify:track:47UFoOuvrkt4khE7c5aap6,"Cradles","Cradles","Sub Urban",2019-01-04,209829,52,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.537,0.586,6,-1.864,1,0.314,0.265,0.0000704,0.175,0.624,79.056,4
spotify:track:6ibayfvVOby1NSKJFohtZp,"Light It Up","Light It Up","Robin Hustin;TobiMorrow;Jex",2018-08-10,185390,2,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house","NCS",0.671,0.949,7,-2.44,0,0.0829,0.0037,0.0000383,0.374,0.0724,128.028,4
spotify:track:5sMEi6i03q7JUh2xRTL02D,"We Are","NCS: The Best of 2016","Jo Cohen;Whales",2016-12-16,236812,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep,riddim","NCS",0.686,0.824,2,-3.207,0,0.176,0.341,0.0000259,0.0572,0.263,75.074,4
spotify:track:7kaux342y0B446JgJgojAi,"Dreams pt. II","Dreams pt. II","Lost Sky;Sara Skinner",2018-12-25,215196,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.52,0.884,8,-4.809,1,0.0362,0.0253,0.000143,0.112,0.513,144.961,4
spotify:track:0aGwoW8nbViCz5aUxh2fU5,"Nekozilla","NCS: Infinity","Different Heaven",2015-07-31,168759,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep","NCS",0.745,0.905,6,-5.182,0,0.0473,0.000387,0.148,0.0699,0.378,128.03,4
spotify:track:270aqOuRwQS2xfNc3cj5VA,"Ark","Ark","Star Party;Zookeepers",2016-02-04,180800,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.515,0.745,7,-5.359,0,0.0394,0.0156,0.00787,0.485,0.0689,150.131,4
spotify:track:40OyEgqYVumIMRB2K6AsPu,"Hellcat","Hellcat","Desmeon",2015-10-31,225862,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep","NCS",0.599,0.962,5,-1.266,0,0.161,0.0093,0.0151,0.767,0.425,174.014,4
spotify:track:1YB2NnK2KrK9PdrJ0czdDB,"Firefly","Firefly","Jim Yosef",2015-06-28,256620,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.382,0.886,11,-6.173,1,0.0532,0.0496,0.211,0.104,0.0912,129.98,4
spotify:track:4oQb1q0ELwSZWQiMSs5eiy,"Shootin Stars","Shootin Stars","Aero Chord;Ddark",2014-01-30,265795,24,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"edm trap,dubstep","NCS",0.689,0.981,7,-3.171,1,0.0723,0.0213,0.0332,0.224,0.748,140.025,4
spotify:track:1ZOVeidJCvkxOARWTHmWOL,"MATAFAKA","MATAFAKA","Unknown Brain;Marvin Divine",2017-05-18,197381,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.657,0.89,11,-6.025,1,0.0572,0.00822,0.00478,0.364,0.373,95.025,4
spotify:track:46MUbxLye12SKBN7xHg3CF,"Control","Control","Unknown Brain;Jex;Rival",2018-10-19,166800,36,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.544,0.771,5,-4.097,0,0.0644,0.00339,0.0000212,0.173,0.301,99.743,4
spotify:track:7kUljt0NM5sISL3OGNVxYd,"Royalty","Royalty","Egzod;Maestro Chives",2021-04-22,223520,57,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.388,0.855,4,-4.229,0,0.0644,0.0181,0.0000811,0.137,0.32,80.121,4
spotify:track:5ZAUiOlYURVJEJ5ktV03v5,"Make Me Move","Make Me Move","Culture Code;Karra",2016-12-13,197052,35,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"melodic bass,future bass","NCS",0.537,0.65,8,-4.665,0,0.0415,0.215,0.000122,0.1,0.358,95.056,4
spotify:track:2bhx2BP0pmsPSQ11dMnE5H,"Energy","Energy","Elektronomia",2016-09-17,198750,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.559,0.922,11,-1.608,0,0.0358,0.0716,0.000121,0.348,0.352,128.088,4
spotify:track:3m71VLuekxke2MO8yHkOYg,"Where We Started","Where We Started","Jex;Lost Sky",2019-11-07,222005,39,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.564,0.561,6,-6.04,1,0.0311,0.309,0.0000151,0.161,0.334,75.001,4
spotify:track:0ZdUHFxifUJNqo7G4aJzoF,"Savannah","Savannah","Diviners;Philly K.",2015-11-25,208698,34,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"tropical house","NCS",0.653,0.779,0,-3.133,1,0.0392,0.372,0.00000139,0.0392,0.387,108.074,4
spotify:track:4jEFJciScnN2AVmUlxuuxW,"Link","Link","Jim Yosef",2017-05-20,224412,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.587,0.943,6,-3.862,1,0.0377,0.0321,0.926,0.267,0.177,99.987,3
spotify:track:0EB9I85mW2YnjfZmvT8CAc,"Why Do I?","Why Do I?","Unknown Brain;Bri Tolani",2018-04-20,223803,31,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.611,0.767,11,-4.048,0,0.0523,0.014,0.000663,0.113,0.129,173.942,4
spotify:track:7gqGNavkG1gSQsgRtSuRpU,"Turn It Up","Turn It Up","Anikdote",2016-05-12,247547,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.494,0.728,1,-6.669,1,0.0371,0.004,0.686,0.329,0.077,158.481,4
spotify:track:4lo5BtNY65i6IDtWExZu1U,"Let's Go!","Let's Go!","Lensko",2014-12-13,206254,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.68,0.911,9,-8.441,1,0.0502,0.0135,0.591,0.0935,0.458,127.97,4
spotify:track:0rw2up89gUnQRD8mUXjrm1,"Limitless","Limitless","Elektronomia",2017-03-14,244692,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.676,0.876,0,-1.962,0,0.0468,0.238,0.384,0.375,0.323,127.986,4
spotify:track:6x27dffcIjwex7ARnjtYpc,"High","High","JPB",2015-01-31,192000,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.57,0.694,9,-6.282,1,0.0625,0.0251,0.0259,0.133,0.209,74.978,4
spotify:track:5B2KdpqWRwcnO2Cfxh7MSX,"C U Again","NCS: The Best of 2016","Cartoon;Jéja;Mikk Mäe;Futuristik",2016-12-16,202971,35,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.533,0.863,4,-1.186,0,0.0605,0.022,0.0000842,0.181,0.134,175.074,4
spotify:track:3hXPT9yp4Vrh2SrPlzeCPB,"Adventure","Adventure","JJD",2016-09-10,297629,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.494,0.858,8,-3.151,0,0.225,0.0142,0.0000493,0.0771,0.486,199.978,4
spotify:track:6ouN4BiS8PIHn62uxCqDdH,"Everything","Everything","Diamond Eyes",2018-04-10,267428,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.604,0.678,10,-4.082,1,0.0521,0.0519,0,0.0844,0.389,139.929,4
spotify:track:6L49pJuPwkiSjYFcwK19SA,"Stronger","Stronger","Prismo",2017-12-09,212575,29,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future bass","NCS",0.622,0.781,9,-7.042,0,0.088,0.0104,0.0000948,0.0944,0.457,140.014,4
spotify:track:5HHd6ozaXMES9r7shdPaaz,"Tropic Love","Tropic Love","Diviners;Contacreast",2015-03-26,299440,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"tropical house","NCS",0.746,0.809,2,-6.429,1,0.0329,0.236,0.0000259,0.235,0.494,104.991,4
spotify:track:2Y5z3eOhmuDQNyAKAmmVcR,"H.A.Y","H.A.Y","Clarx",2018-02-21,223994,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house","NCS",0.617,0.949,10,-5.832,0,0.0474,0.00201,0.737,0.0735,0.184,113.027,4
spotify:track:6ESkiwnt7c1NdxYlYoo1po,"Forever","Forever","Vanze;Brenton Mattheus",2015-05-23,251264,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"slap house","NCS",0.592,0.726,9,-4.757,0,0.0492,0.0137,0.0000124,0.301,0.407,127.999,4
spotify:track:1u0r6qXPc09NctGIVST2Yv,"You","You","Alex Skrindo;Axol",2016-11-06,198750,29,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.701,0.912,1,-3.289,1,0.0375,0.0129,0.0197,0.172,0.436,127.999,4
spotify:track:6HdD9VoQ3fz4mvQ6RRxGEk,"Love U","Love U","Razihel",2016-03-23,263000,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep","NCS",0.562,0.836,2,-4.096,1,0.0319,0.00183,0.0081,0.0811,0.334,140.052,4
spotify:track:6bN5PBFSID6w7Uhmachnda,"Oblivion","Oblivion","Dirty Palm;Micah Martin",2017-11-08,230625,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"melbourne bounce,future house,bass house,bounce,melodic bass,hardstyle,dubstep,future bass,deathstep","NCS",0.573,0.925,6,-4.001,0,0.0756,0.00495,0.00342,0.316,0.243,127.928,4
spotify:track:2e3wKwNMrYIvMgAS484EXQ,"Pill","Pill","Heuse;Emma Sameth;Zeus X Crona",2016-11-29,134404,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future bass","NCS",0.514,0.36,0,-7.33,0,0.27,0.695,0.000414,0.0966,0.475,73.234,4
spotify:track:7cVEshyrawmEYmtqYtwoPy,"Flutter","Flutter","Diamond Eyes",2018-10-17,240000,31,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.59,0.894,6,-4.932,0,0.0531,0.0584,0.000775,0.103,0.235,159.968,4
spotify:track:6AP4OWS9khErpiQpkPdQx6,"Puzzle","Puzzle","RetroVision",2016-06-25,166008,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house,bass house","NCS",0.777,0.85,0,-6.105,0,0.196,0.0158,0.559,0.344,0.692,127.992,4
spotify:track:6Z4oCaL8tQBGQRUJRh2Gua,"Earth","Earth","K-391",2014,233325,31,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.548,0.8,10,-7.979,1,0.0499,0.0857,0.0105,0.102,0.0882,166.943,4
spotify:track:4j5zq53Fyu84lmY6UYO8yW,"Dreams","Dreams","Lost Sky",2018-07-27,215176,0,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.501,0.916,8,-4.463,1,0.0379,0.0277,0.344,0.107,0.39,145.001,4
spotify:track:05Tj9EuuK3me0NBJsgcgd6,"Say Goodbye","Say Goodbye","Unknown Brain;Marvin Divine",2019-11-09,230117,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.59,0.807,5,-3.872,1,0.0759,0.0837,0.000101,0.113,0.207,170.072,4
spotify:track:7yfhESjiagb2x1WEWlgpbb,"Linked","Linked","Jim Yosef;Anna Yvette",2017-12-16,223218,31,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"chillstep,dubstep","NCS",0.613,0.905,6,-3.943,1,0.045,0.0594,0.00634,0.427,0.251,99.971,3
spotify:track:4ZALxe8yVIHGtZ6qJYZtEO,"Fall To Light","Fall To Light","Laszlo",2014-02-16,181915,21,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.386,0.994,11,-2.978,1,0.114,0.00234,0.8,0.639,0.592,175.001,4
spotify:track:3tRGCpCIGf5ZjiVgSIH9V8,"Defeat The Night","Defeat The Night","JPB;Ashley Apollodor",2015-10-31,252742,21,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"melodic bass,future bass,chillstep,dubstep","NCS",0.441,0.724,4,-4.805,0,0.14,0.0337,0.0116,0.127,0.16,170.153,4
spotify:track:4CkyxWtYZZxNsbdYxnh4Ft,"Safe & Sound","NCS: The Best of 2016","Different Heaven",2016-12-16,204308,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep","NCS",0.704,0.83,2,-4.273,1,0.0403,0.228,0.141,0.12,0.46,128.061,4
spotify:track:0qhe7FV1vBw4g7wQqp6rjm,"Freakshow","Freakshow","Dirty Palm;LexBlaze",2018-07-25,174375,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"melbourne bounce,future house,bass house,bounce,latin house","NCS",0.724,0.909,7,-2.819,1,0.226,0.0732,0.00000864,0.348,0.845,128.007,4
spotify:track:0x5iuaeBzKEVT49lJKpRAR,"Cyberpunk","Cyberpunk","Max Brhon",2019-08-30,215079,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.529,0.979,11,-7.062,1,0.0887,0.147,0.811,0.119,0.088,110.018,4
spotify:track:2Rmisp1rkVF9GFWQy6LJLQ,"The Ghost","The Ghost","NIVIRO",2017-03-25,187500,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"big room","NCS",0.608,0.866,4,-4.678,1,0.0595,0.0424,0.0038,0.408,0.251,127.992,4
spotify:track:0Aua6P6XwHAHpp7jOg6XdD,"Lune","Lune","Y&V",2015-12-15,412800,15,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.259,0.588,5,-8.747,0,0.0492,0.00545,0.835,0.129,0.0356,95.14,5
spotify:track:6KYcaAXRFScpeeZl2Ayk9X,"Weakness","Weakness","Prismo",2017-02-24,197412,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future bass","NCS",0.665,0.7,5,-5.734,0,0.0526,0.0142,0,0.249,0.126,99.998,4
spotify:track:7C8qH7v1ApqgoIVqGCzbQo,"Popsicle","Popsicle","LFZ",2017-08-26,265795,24,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.742,0.93,7,-4.332,0,0.0365,0.00393,0.126,0.0975,0.597,128.026,4
spotify:track:21riltMArzY8XcWGk7wGlT,"Eclipse","NCS: The Best of 2015","Jim Yosef",2015-12-23,237740,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.617,0.831,6,-4.984,1,0.0441,0.0311,0.544,0.0689,0.131,125.017,4
spotify:track:0kjlUvExDoEcubLyo2VY9l,"Lost","Lost","Lost Sky",2017-10-26,157191,32,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.589,0.868,6,-4.372,0,0.0343,0.034,0.503,0.11,0.144,149.96,4
spotify:track:392hrwAnmlDhxjN9lfTMr3,"Fading Light","Fading Light","Fytch",2025-04-03,181258,5,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep,future bass","NCS",0.598,0.594,8,-1.272,1,0.0523,0.305,0,0.129,0.299,142.868,4
spotify:track:6vsAUymjvpg45EvtxnnRzp,"Circles","Circles","Lensko",2014-09-25,281254,24,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.693,0.858,11,-10.346,0,0.081,0.0283,0.613,0.18,0.893,128.134,4
spotify:track:6i4oLHz3VLlWzb5EYWcXrd,"Fingertips","Fingertips","Kisma",2018-01-27,217188,23,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.588,0.789,0,-3.831,1,0.0689,0.00524,0.00000404,0.737,0.3,126.007,4
spotify:track:515w7v1CuudOsiDMawqPqb,"Wait For Me","Wait For Me","Giraffe Squad",2017-03-28,204879,23,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.622,0.881,7,-2.831,0,0.0446,0.0197,0.55,0.0827,0.576,139.959,4
spotify:track:2MolFsdE7ydCQQgsmfvX6w,"Perfect 10","Perfect 10","Unknown Brain;Heather Sommer",2018-07-11,204006,30,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.299,0.741,11,-4.391,0,0.152,0.00546,0.0000434,0.066,0.283,179.28,4
spotify:track:7fAoPMnIEg7IcRVQasrj6V,"Inspiration","Inspiration","Unknown Brain;Aviella",2017-07-21,182416,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future bass","NCS",0.602,0.675,8,-6.415,1,0.0322,0.00477,0.193,0.109,0.404,150.002,4
spotify:track:2qq7wjKQ8pAtBSvIkSN2uD,"Cetus","Cetus","Lensko",2014-08-10,288754,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.753,0.921,1,-8.25,1,0.0762,0.042,0.379,0.151,0.397,128.076,4
spotify:track:0UiePFRrgKtq0pjVWoizyA,"Way Back Home","Way Back Home","Krys Talk;Cole Sipe",2014-09-10,227200,17,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future bass","NCS",0.491,0.524,7,-5.846,1,0.0404,0.442,0.0000277,0.105,0.0941,149.919,4
spotify:track:4OHrFhX1aDSIQSxxcIyRTL,"Keep You","Keep You","Sara Skinner;Spektrum",2019-02-08,289500,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.388,0.96,8,-2.274,0,0.36,0.0926,0,0.14,0.478,160.082,4
spotify:track:2pFL6kVGR4PIuPlL2AuAWk,"Seasons","Seasons","Rival;CADMIUM;Harley Bird",2018-04-04,248275,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.542,0.676,6,-7.363,1,0.0395,0.148,0,0.101,0.48,144.907,4
spotify:track:3lj59hy6FrRDyYNo8Onuud,"Devil","Devil","Barren Gates",2019-07-19,176000,33,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.507,0.864,6,-1.421,0,0.168,0.343,0.0000257,0.0891,0.41,150.075,4
spotify:track:0loLMKfaIubICuYBcAMNNc,"Vessel","Vessel","Trauzers;Star Party;Zookeepers",2017-04-15,204800,27,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.625,0.927,10,-4.127,0,0.0483,0.028,0.669,0.113,0.582,150.005,4
spotify:track:1afMpC5Am08D3V2KBKp9C6,"Jumbo","NCS: The Best of 2015","Alex Skrindo",2015-12-23,204528,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.651,0.952,2,-5.796,1,0.0388,0.00147,0.651,0.736,0.0693,130.019,4
spotify:track:1shskQEKKGCDz4u3xQ192q,"Zig Zag","Zig Zag","Clarx",2018-05-09,207690,26,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house","NCS",0.627,0.891,4,-5.287,0,0.0355,0.00474,0.612,0.298,0.184,128.086,4
spotify:track:5kKDRy6ihOSKxpjglJsrKh,"Arrow","Arrow","Jim Yosef",2015-10-10,258418,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.585,0.874,7,-6.66,1,0.0382,0.00571,0.000424,0.115,0.223,129.949,4
spotify:track:6jKe235pyAixh0EZFSJ1V2,"Close - Brooks Remix","Close (Brooks Remix)","IZECOLD;Molly Ann;Brooks",2016-11-15,230156,23,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house,edm","NCS",0.68,0.936,10,-3.936,0,0.0577,0.00333,0.00556,0.235,0.207,128.012,4
spotify:track:60UduAmBzj5O5TW7SG9Vkv,"Savage","Savage","Paul Flint",2016-08-25,211600,16,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep","NCS",0.553,0.976,3,-2.199,1,0.0496,0.000731,0.679,0.85,0.775,150.091,4
spotify:track:02UbySf2YtZnSrKjl5buva,"Bleed","NCS: The Best of 2017","Axol;The Tech Thieves",2017-12-15,251586,2,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.486,0.928,6,-4.057,0,0.0886,0.163,0.012,0.121,0.0648,145.066,4
spotify:track:4GM8xrIQMqyjyJFRF8BIac,"Shine - Neddie Flip","Shine (Neddie Flip)","Spektrem;Neddie",2025-04-11,187714,5,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"dubstep,bass music,melodic bass,riddim","NCS",0.482,0.882,4,-2.672,0,0.149,0.011,0,0.367,0.368,139.934,4
spotify:track:7bn6unu3BYN96dktpUi9ZB,"Rubik","Rubik","Electro-Light;Distrion",2015-01-27,213989,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.754,0.85,8,-4.757,0,0.0326,0.164,0.514,0.102,0.347,128.014,4
spotify:track:1FQGwyDp0SQSZ4AghJa19S,"Entropy","NCS: Infinity","Distrion;Alex Skrindo",2015-07-31,204894,22,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.723,0.885,9,-4.858,1,0.0387,0.00121,0.387,0.358,0.173,129.971,4
spotify:track:5oAzvOgBW850aDUI2H9gGe,"Enslaved","Enslaved","Barren Gates;M.I.M.E",2018-10-25,243200,28,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"edm trap","NCS",0.503,0.829,5,-4.784,0,0.0592,0.141,0.000147,0.143,0.301,150.1,4
spotify:track:55bxBcMe8DiP9enLzRPQLW,"Can't Wait","NCS is Love, NCS is Life, Vol. 1","Jim Yosef;Anna Yvette",2016-07-28,208120,17,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"chillstep,dubstep","NCS",0.528,0.796,11,-2.058,1,0.0528,0.275,0,0.471,0.226,127.98,4
spotify:track:1axOT1s9bPn3NAGF0HWkxY,"Shadows","Shadows","It's Different;Miss Mary",2017-01-05,193411,25,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"future house","NCS",0.513,0.759,8,-4.101,0,0.0514,0.0474,0.000426,0.134,0.145,170.085,4
spotify:track:31bNrGIFzje8Xj6g8NgpJF,"Under Water","Under Water","Fareoh",2018-04-12,165668,20,false,31t24nkiduevadb6wl7j25kefjme,2026-04-09T13:27:05Z,"","NCS",0.647,0.93,4,-1.725,0,0.0436,0.000956,0.241,0.271,0.185,145.045,4
